"","vacancy_rate","approximate_date","postcode","month"
"6308",0.780106174909192,2022-09-21,"2340","2022-09"
"6309",0.752245240091007,2022-10-22,"2340","2022-10"
"6310",0.640801500818265,2022-11-21,"2340","2022-11"
"6311",1.37892363259035,2022-12-21,"2340","2022-12"
"6312",1.37892363259035,2023-01-06,"2340","2023-01"
"6313",1.16624895572264,2021-02-17,"2341","2021-02"
"6314",2.34621848739496,2021-03-20,"2341","2021-03"
"6315",2.36010143702451,2021-04-20,"2341","2021-04"
"6316",1.18707482993197,2021-05-22,"2341","2021-05"
"6317",0.597091531223267,2021-06-22,"2341","2021-06"
"6318",0,2021-07-23,"2341","2021-07"
"6319",0,2021-08-23,"2341","2021-08"
"6320",0,2021-09-24,"2341","2021-09"
"6321",0,2021-10-25,"2341","2021-10"
"6322",0.615520282186948,2021-11-25,"2341","2021-11"
"6323",0.619343389529724,2021-12-26,"2341","2021-12"
"6324",0.623214285714286,2022-01-27,"2341","2022-01"
"6325",1.25426774483378,2022-02-27,"2341","2022-02"
"6326",1.27024567788899,2022-03-30,"2341","2022-03"
"6327",0,2022-04-30,"2341","2022-04"
"6328",0,2022-05-16,"2341","2022-05"
"6329",1.28663594470046,2022-06-16,"2341","2022-06"
"6330",1.29499072356215,2022-07-18,"2341","2022-07"
"6331",0.65172735760971,2022-08-18,"2341","2022-08"
"6332",1.31203007518797,2022-09-18,"2341","2022-09"
"6333",0,2022-10-19,"2341","2022-10"
"6334",0.664761904761904,2022-11-20,"2341","2022-11"
"6335",0,2022-12-21,"2341","2022-12"
"6336",0,2023-01-06,"2341","2023-01"
"6337",0,2021-02-22,"2342","2021-02"
"6338",0,2021-03-27,"2342","2021-03"
"6339",0,2021-04-29,"2342","2021-04"
"6340",0,2021-05-16,"2342","2021-05"
"6341",0,2021-06-18,"2342","2021-06"
"6342",0,2021-07-22,"2342","2021-07"
"6343",0,2021-08-24,"2342","2021-08"
"6344",0,2021-09-26,"2342","2021-09"
"6345",0,2021-10-29,"2342","2021-10"
"6346",0,2021-11-15,"2342","2021-11"
"6347",0,2021-12-18,"2342","2021-12"
"6348",0,2022-01-21,"2342","2022-01"
"6349",3.56122448979592,2022-02-23,"2342","2022-02"
"6350",3.69312169312169,2022-03-28,"2342","2022-03"
"6351",3.69312169312169,2022-04-14,"2342","2022-04"
"6352",3.69312169312169,2022-05-17,"2342","2022-05"
"6353",3.69312169312169,2022-06-20,"2342","2022-06"
"6354",0,2022-07-23,"2342","2022-07"
"6355",0,2022-08-25,"2342","2022-08"
"6356",3.83516483516484,2022-09-28,"2342","2022-09"
"6357",3.98857142857143,2022-10-31,"2342","2022-10"
"6358",3.98857142857143,2022-11-17,"2342","2022-11"
"6359",0,2022-12-20,"2342","2022-12"
"6360",0,2023-01-06,"2342","2023-01"
"6361",0.74137015400956,2021-02-16,"2343","2021-02"
"6362",0.931909212283044,2021-03-29,"2343","2021-03"
"6363",0.931909212283044,2021-04-18,"2343","2021-04"
"6364",0.749731471535983,2021-05-28,"2343","2021-05"
"6365",0.755411255411255,2021-06-18,"2343","2021-06"
"6366",1.51945578231292,2021-07-28,"2343","2021-07"
"6367",1.51945578231292,2021-08-17,"2343","2021-08"
"6368",1.33716475095785,2021-09-27,"2343","2021-09"
"6369",1.15276630883567,2021-10-17,"2343","2021-10"
"6370",0.77297895902547,2021-11-27,"2343","2021-11"
"6371",0.77297895902547,2021-12-17,"2343","2021-12"
"6372",1.16852678571429,2022-01-26,"2343","2022-01"
"6373",0.587706988492843,2022-02-16,"2343","2022-02"
"6374",0.591191417278374,2022-03-28,"2343","2022-03"
"6375",0.591191417278374,2022-04-17,"2343","2022-04"
"6376",0.198239136608918,2022-05-28,"2343","2022-05"
"6377",0.398857142857143,2022-06-17,"2343","2022-06"
"6378",0.402073732718894,2022-07-28,"2343","2022-07"
"6379",0.402073732718894,2022-08-17,"2343","2022-08"
"6380",0.809040857722399,2022-09-26,"2343","2022-09"
"6381",0.406997084548105,2022-10-17,"2343","2022-10"
"6382",1.22851276034028,2022-11-26,"2343","2022-11"
"6383",1.22851276034028,2022-12-16,"2343","2022-12"
"6384",1.22851276034028,2023-01-06,"2343","2023-01"
"6385",2.62406015037594,2021-02-26,"2344","2021-02"
"6386",2.62406015037594,2021-03-30,"2344","2021-03"
"6387",2.62406015037594,2021-04-15,"2344","2021-04"
"6388",2.62406015037594,2021-05-17,"2344","2021-05"
"6389",2.62406015037594,2021-06-19,"2344","2021-06"
"6390",2.62406015037594,2021-07-21,"2344","2021-07"
"6391",2.62406015037594,2021-08-22,"2344","2021-08"
"6392",2.62406015037594,2021-09-24,"2344","2021-09"
"6393",2.62406015037594,2021-10-26,"2344","2021-10"
"6394",2.62406015037594,2021-11-27,"2344","2021-11"
"6395",2.69498069498069,2021-12-30,"2344","2021-12"
"6396",2.69498069498069,2022-01-31,"2344","2022-01"
"6397",0,2022-02-16,"2344","2022-02"
"6398",0,2022-03-21,"2344","2022-03"
"6399",0,2022-04-22,"2344","2022-04"
"6400",0,2022-05-24,"2344","2022-05"
"6401",0,2022-06-26,"2344","2022-06"
"6402",0,2022-07-28,"2344","2022-07"
"6403",0,2022-08-29,"2344","2022-08"
"6404",0,2022-09-14,"2344","2022-09"
"6405",0,2022-10-17,"2344","2022-10"
"6406",0,2022-11-18,"2344","2022-11"
"6407",2.76984126984127,2022-12-20,"2344","2022-12"
"6408",2.76984126984127,2023-01-06,"2344","2023-01"
"6409",0,2021-02-28,"2345","2021-02"
"6410",0,2021-03-17,"2345","2021-03"
"6411",0,2021-04-19,"2345","2021-04"
"6412",0,2021-05-22,"2345","2021-05"
"6413",0,2021-06-24,"2345","2021-06"
"6414",0,2021-07-27,"2345","2021-07"
"6415",0,2021-08-29,"2345","2021-08"
"6416",0,2021-09-14,"2345","2021-09"
"6417",0,2021-10-17,"2345","2021-10"
"6418",0,2021-11-19,"2345","2021-11"
"6419",0,2021-12-22,"2345","2021-12"
"6420",0,2022-01-24,"2345","2022-01"
"6421",0,2022-02-26,"2345","2022-02"
"6422",0,2022-03-31,"2345","2022-03"
"6423",0,2022-04-17,"2345","2022-04"
"6424",0,2022-05-20,"2345","2022-05"
"6425",0,2022-06-22,"2345","2022-06"
"6426",0,2022-07-25,"2345","2022-07"
"6427",0,2022-08-27,"2345","2022-08"
"6428",0,2022-09-29,"2345","2022-09"
"6429",0,2022-10-15,"2345","2022-10"
"6430",0,2022-11-17,"2345","2022-11"
"6431",0,2022-12-20,"2345","2022-12"
"6432",0,2023-01-06,"2345","2023-01"
"6433",2.17445482866044,2021-02-27,"2346","2021-02"
"6434",1.86964285714286,2021-03-29,"2346","2021-03"
"6435",1.88140161725067,2021-04-29,"2346","2021-04"
"6436",2.20886075949367,2021-05-30,"2346","2021-05"
"6437",2.53242630385487,2021-06-30,"2346","2021-06"
"6438",3.50433591967138,2021-07-31,"2346","2021-07"
"6439",2.56499770326137,2021-08-30,"2346","2021-08"
"6440",2.25161290322581,2021-09-30,"2346","2021-09"
"6441",1.29499072356215,2021-10-31,"2346","2021-10"
"6442",1.29499072356215,2021-11-15,"2346","2021-11"
"6443",0.977591036414565,2021-12-16,"2346","2021-12"
"6444",0.9807962529274,2022-01-16,"2346","2022-01"
"6445",0.987270155586987,2022-02-16,"2346","2022-02"
"6446",1.65638348362601,2022-03-19,"2346","2022-03"
"6447",1.66190476190476,2022-04-19,"2346","2022-04"
"6448",2.34228187919463,2022-05-19,"2346","2022-05"
"6449",0.673745173745174,2022-06-19,"2346","2022-06"
"6450",0.676029055690073,2022-07-20,"2346","2022-07"
"6451",0.680643588493418,2022-08-20,"2346","2022-08"
"6452",0.682974559686888,2022-09-20,"2346","2022-09"
"6453",1.03152709359606,2022-10-20,"2346","2022-10"
"6454",0.692460317460317,2022-11-20,"2346","2022-11"
"6455",0.694873071179692,2022-12-21,"2346","2022-12"
"6456",0.694873071179692,2023-01-06,"2346","2023-01"
"6457",0,2021-02-17,"2347","2021-02"
"6458",0,2021-03-28,"2347","2021-03"
"6459",0,2021-04-17,"2347","2021-04"
"6460",0,2021-05-26,"2347","2021-05"
"6461",0,2021-06-15,"2347","2021-06"
"6462",0,2021-07-24,"2347","2021-07"
"6463",0,2021-08-13,"2347","2021-08"
"6464",1.18707482993197,2021-09-21,"2347","2021-09"
"6465",0.600688468158348,2021-10-30,"2347","2021-10"
"6466",0.600688468158348,2021-11-19,"2347","2021-11"
"6467",1.20865800865801,2021-12-28,"2347","2021-12"
"6468",1.22348816827344,2022-01-17,"2347","2022-01"
"6469",0.619343389529725,2022-02-25,"2347","2022-02"
"6470",0.619343389529725,2022-03-17,"2347","2022-03"
"6471",0,2022-04-25,"2347","2022-04"
"6472",0.631103074141049,2022-05-15,"2347","2022-05"
"6473",0,2022-06-23,"2347","2022-06"
"6474",0,2022-07-13,"2347","2022-07"
"6475",0,2022-08-21,"2347","2022-08"
"6476",0.656015037593985,2022-09-29,"2347","2022-09"
"6477",0.660359508041627,2022-10-19,"2347","2022-10"
"6478",0.669223394055608,2022-11-27,"2347","2022-11"
"6479",0.669223394055608,2022-12-17,"2347","2022-12"
"6480",0.669223394055608,2023-01-06,"2347","2023-01"
"6481",2.47508393375835,2021-02-20,"2350","2021-02"
"6482",2.1097971058299,2021-03-23,"2350","2021-03"
"6483",2.11259079903148,2021-04-24,"2350","2021-04"
"6484",1.90385271053529,2021-05-26,"2350","2021-05"
"6485",1.53610320622273,2021-06-27,"2350","2021-06"
"6486",1.75030395136778,2021-07-29,"2350","2021-07"
"6487",1.5401940270116,2021-08-30,"2350","2021-08"
"6488",1.11709789277141,2021-09-15,"2350","2021-09"
"6489",1.11858974358974,2021-10-16,"2350","2021-10"
"6490",1.44011003706109,2021-11-17,"2350","2021-11"
"6491",0.934904902223412,2021-12-19,"2350","2021-12"
"6492",0.962906192519926,2022-01-20,"2350","2022-01"
"6493",1.04454932657995,2022-02-21,"2350","2022-02"
"6494",1.47546024059341,2022-03-25,"2350","2022-03"
"6495",0.617841748768473,2022-04-26,"2350","2022-04"
"6496",0.645574010559173,2022-05-27,"2350","2022-05"
"6497",1.21241363338094,2022-06-28,"2350","2022-06"
"6498",1.26801175015461,2022-07-30,"2350","2022-07"
"6499",1.45883810039865,2022-08-31,"2350","2022-08"
"6500",1.45883810039865,2022-09-16,"2350","2022-09"
"6501",1.46121341345222,2022-10-18,"2350","2022-10"
"6502",1.35481366459627,2022-11-19,"2350","2022-11"
"6503",2.0621185617104,2022-12-21,"2350","2022-12"
"6504",2.0621185617104,2023-01-06,"2350","2023-01"
"6505",1.16852678571429,2021-02-21,"2352","2021-02"
"6506",3.50558035714286,2021-03-23,"2352","2021-03"
"6507",1.55803571428571,2021-04-23,"2352","2021-04"
"6508",2.715953307393,2021-05-23,"2352","2021-05"
"6509",2.715953307393,2021-06-22,"2352","2021-06"
"6510",3.47840531561462,2021-07-23,"2352","2021-07"
"6511",2.70542635658915,2021-08-22,"2352","2021-08"
"6512",2.31893687707641,2021-09-21,"2352","2021-09"
"6513",1.1549917264203,2021-10-22,"2352","2021-10"
"6514",0,2021-11-21,"2352","2021-11"
"6515",0.383516483516483,2021-12-22,"2352","2021-12"
"6516",0.383516483516483,2022-01-21,"2352","2022-01"
"6517",1.53406593406593,2022-02-20,"2352","2022-02"
"6518",1.14614121510673,2022-03-23,"2352","2022-03"
"6519",0,2022-04-22,"2352","2022-04"
"6520",0.761177753544166,2022-05-23,"2352","2022-05"
"6521",0.380588876772083,2022-06-22,"2352","2022-06"
"6522",0,2022-07-22,"2352","2022-07"
"6523",0.758283541553503,2022-08-22,"2352","2022-08"
"6524",0.758283541553503,2022-09-21,"2352","2022-09"
"6525",0.377705627705628,2022-10-22,"2352","2022-10"
"6526",0.377705627705628,2022-11-21,"2352","2022-11"
"6527",2.64393939393939,2022-12-21,"2352","2022-12"
"6528",2.64393939393939,2023-01-06,"2352","2023-01"
"6529",0,2021-02-18,"2353","2021-02"
"6530",0,2021-03-24,"2353","2021-03"
"6531",0,2021-04-26,"2353","2021-04"
"6532",0,2021-05-30,"2353","2021-05"
"6533",0,2021-06-15,"2353","2021-06"
"6534",0,2021-07-19,"2353","2021-07"
"6535",0,2021-08-21,"2353","2021-08"
"6536",0,2021-09-24,"2353","2021-09"
"6537",0,2021-10-27,"2353","2021-10"
"6538",0,2021-11-30,"2353","2021-11"
"6539",0,2021-12-16,"2353","2021-12"
"6540",0,2022-01-19,"2353","2022-01"
"6541",1.31203007518797,2022-02-21,"2353","2022-02"
"6542",0,2022-03-27,"2353","2022-03"
"6543",0,2022-04-29,"2353","2022-04"
"6544",1.31203007518797,2022-05-16,"2353","2022-05"
"6545",0,2022-06-19,"2353","2022-06"
"6546",0,2022-07-22,"2353","2022-07"
"6547",0,2022-08-25,"2353","2022-08"
"6548",1.31203007518797,2022-09-27,"2353","2022-09"
"6549",0,2022-10-31,"2353","2022-10"
"6550",0,2022-11-16,"2353","2022-11"
"6551",0,2022-12-20,"2353","2022-12"
"6552",0,2023-01-06,"2353","2023-01"
"6553",0.341487279843444,2021-02-26,"2354","2021-02"
"6554",0.341487279843444,2021-03-17,"2354","2021-03"
"6555",0,2021-04-23,"2354","2021-04"
"6556",0,2021-05-31,"2354","2021-05"
"6557",0,2021-06-19,"2354","2021-06"
"6558",0,2021-07-27,"2354","2021-07"
"6559",0,2021-08-15,"2354","2021-08"
"6560",0,2021-09-21,"2354","2021-09"
"6561",0,2021-10-29,"2354","2021-10"
"6562",0,2021-11-17,"2354","2021-11"
"6563",0,2021-12-24,"2354","2021-12"
"6564",0,2022-01-31,"2354","2022-01"
"6565",0,2022-02-19,"2354","2022-02"
"6566",0,2022-03-29,"2354","2022-03"
"6567",0,2022-04-17,"2354","2022-04"
"6568",0.383516483516483,2022-05-24,"2354","2022-05"
"6569",0.383516483516483,2022-06-12,"2354","2022-06"
"6570",0.775986659255142,2022-07-20,"2354","2022-07"
"6571",0.391036414565826,2022-08-27,"2354","2022-08"
"6572",0.791383219954649,2022-09-14,"2354","2022-09"
"6573",0.800917957544464,2022-10-22,"2354","2022-10"
"6574",0.807403123192597,2022-11-29,"2354","2022-11"
"6575",0.807403123192597,2022-12-18,"2354","2022-12"
"6576",0.807403123192597,2023-01-06,"2354","2023-01"
"6577",0,2021-02-21,"2355","2021-02"
"6578",0,2021-03-27,"2355","2021-03"
"6579",0,2021-04-30,"2355","2021-04"
"6580",0,2021-05-17,"2355","2021-05"
"6581",0,2021-06-21,"2355","2021-06"
"6582",0,2021-07-25,"2355","2021-07"
"6583",0,2021-08-28,"2355","2021-08"
"6584",0,2021-09-14,"2355","2021-09"
"6585",0,2021-10-18,"2355","2021-10"
"6586",0,2021-11-21,"2355","2021-11"
"6587",0,2021-12-26,"2355","2021-12"
"6588",0,2022-01-29,"2355","2022-01"
"6589",0,2022-02-15,"2355","2022-02"
"6590",0,2022-03-21,"2355","2022-03"
"6591",0,2022-04-24,"2355","2022-04"
"6592",0,2022-05-28,"2355","2022-05"
"6593",0,2022-06-14,"2355","2022-06"
"6594",0,2022-07-19,"2355","2022-07"
"6595",0,2022-08-22,"2355","2022-08"
"6596",0,2022-09-25,"2355","2022-09"
"6597",0,2022-10-29,"2355","2022-10"
"6598",0,2022-11-15,"2355","2022-11"
"6599",0,2022-12-19,"2355","2022-12"
"6600",0,2023-01-06,"2355","2023-01"
"6601",0,2021-02-12,"2356","2021-02"
"6602",0,2021-03-25,"2356","2021-03"
"6603",0,2021-04-14,"2356","2021-04"
"6604",0,2021-05-25,"2356","2021-05"
"6605",0,2021-06-14,"2356","2021-06"
"6606",0,2021-07-25,"2356","2021-07"
"6607",0,2021-08-14,"2356","2021-08"
"6608",0,2021-09-24,"2356","2021-09"
"6609",0,2021-10-14,"2356","2021-10"
"6610",0,2021-11-24,"2356","2021-11"
"6611",0,2021-12-15,"2356","2021-12"
"6612",0,2022-01-24,"2356","2022-01"
"6613",0,2022-02-14,"2356","2022-02"
"6614",0,2022-03-26,"2356","2022-03"
"6615",0,2022-04-16,"2356","2022-04"
"6616",0,2022-05-26,"2356","2022-05"
"6617",0,2022-06-16,"2356","2022-06"
"6618",0,2022-07-27,"2356","2022-07"
"6619",0,2022-08-16,"2356","2022-08"
"6620",0,2022-09-26,"2356","2022-09"
"6621",0,2022-10-16,"2356","2022-10"
"6622",0,2022-11-26,"2356","2022-11"
"6623",0,2022-12-16,"2356","2022-12"
"6624",0,2023-01-06,"2356","2023-01"
"6625",0,2021-02-17,"2357","2021-02"
"6626",0,2021-03-24,"2357","2021-03"
"6627",0,2021-04-28,"2357","2021-04"
"6628",0,2021-05-16,"2357","2021-05"
"6629",0,2021-06-20,"2357","2021-06"
"6630",0,2021-07-25,"2357","2021-07"
"6631",0,2021-08-30,"2357","2021-08"
"6632",0,2021-09-16,"2357","2021-09"
"6633",0,2021-10-22,"2357","2021-10"
"6634",0,2021-11-26,"2357","2021-11"
"6635",0,2021-12-31,"2357","2021-12"
"6636",0,2022-01-18,"2357","2022-01"
"6637",0,2022-02-22,"2357","2022-02"
"6638",0,2022-03-29,"2357","2022-03"
"6639",0,2022-04-16,"2357","2022-04"
"6640",0,2022-05-21,"2357","2022-05"
"6641",0,2022-06-25,"2357","2022-06"
"6642",0,2022-07-31,"2357","2022-07"
"6643",0,2022-08-17,"2357","2022-08"
"6644",0,2022-09-22,"2357","2022-09"
"6645",0,2022-10-27,"2357","2022-10"
"6646",0,2022-11-14,"2357","2022-11"
"6647",0.248045486851457,2022-12-19,"2357","2022-12"
"6648",0.248045486851457,2023-01-06,"2357","2023-01"
"6649",0.835594573024741,2021-02-24,"2358","2021-02"
"6650",0.279311724689876,2021-03-31,"2358","2021-03"
"6651",0.561770623742455,2021-04-17,"2358","2021-04"
"6652",0.845036319612591,2021-05-22,"2358","2021-05"
"6653",0.282476730068798,2021-06-26,"2358","2021-06"
"6654",0,2021-07-31,"2358","2021-07"
"6655",0,2021-08-17,"2358","2021-08"
"6656",0,2021-09-21,"2358","2021-09"
"6657",0.286535303776683,2021-10-26,"2358","2021-10"
"6658",0.287361053931659,2021-11-30,"2358","2021-11"
"6659",0.578053830227743,2021-12-18,"2358","2021-12"
"6660",2.31893687707641,2022-01-21,"2358","2022-01"
"6661",2.33249791144528,2022-02-25,"2358","2022-02"
"6662",2.33249791144528,2022-03-15,"2358","2022-03"
"6663",0.877251780477586,2022-04-19,"2358","2022-04"
"6664",0.294142435735356,2022-05-24,"2358","2022-05"
"6665",0.590025359256128,2022-06-28,"2358","2022-06"
"6666",0.890306122448979,2022-07-15,"2358","2022-07"
"6667",0.892963752665245,2022-08-19,"2358","2022-08"
"6668",1.1977691977692,2022-09-23,"2358","2022-09"
"6669",0.600688468158348,2022-10-28,"2358","2022-10"
"6670",0.600688468158348,2022-11-14,"2358","2022-11"
"6671",0.906493506493507,2022-12-19,"2358","2022-12"
"6672",0.906493506493507,2023-01-06,"2358","2023-01"
"6673",0,2021-02-12,"2359","2021-02"
"6674",0,2021-03-25,"2359","2021-03"
"6675",0,2021-04-14,"2359","2021-04"
"6676",0,2021-05-25,"2359","2021-05"
"6677",0,2021-06-14,"2359","2021-06"
"6678",0,2021-07-25,"2359","2021-07"
"6679",0,2021-08-14,"2359","2021-08"
"6680",0,2021-09-24,"2359","2021-09"
"6681",0,2021-10-14,"2359","2021-10"
"6682",0,2021-11-24,"2359","2021-11"
"6683",0,2021-12-15,"2359","2021-12"
"6684",2.9327731092437,2022-01-24,"2359","2022-01"
"6685",3.02164502164502,2022-02-14,"2359","2022-02"
"6686",0,2022-03-26,"2359","2022-03"
"6687",0,2022-04-16,"2359","2022-04"
"6688",0,2022-05-26,"2359","2022-05"
"6689",0,2022-06-16,"2359","2022-06"
"6690",0,2022-07-27,"2359","2022-07"
"6691",0,2022-08-16,"2359","2022-08"
"6692",0,2022-09-26,"2359","2022-09"
"6693",0,2022-10-16,"2359","2022-10"
"6694",0,2022-11-26,"2359","2022-11"
"6695",0,2022-12-16,"2359","2022-12"
"6696",0,2023-01-06,"2359","2023-01"
"6697",1.05853806490749,2021-02-14,"2360","2021-02"
"6698",0.742158426368952,2021-03-17,"2360","2021-03"
"6699",0.849535980526396,2021-04-17,"2360","2021-04"
"6700",0.425447619047619,2021-05-19,"2360","2021-05"
"6701",0.53294647629228,2021-06-19,"2360","2021-06"
"6702",0.640562863260936,2021-07-21,"2360","2021-07"
"6703",0.908923783990808,2021-08-21,"2360","2021-08"
"6704",0.910877408459354,2021-09-21,"2360","2021-09"
"6705",0.429340304474858,2021-10-23,"2360","2021-10"
"6706",1.02133230650751,2021-11-23,"2360","2021-11"
"6707",0.699938290651034,2021-12-25,"2360","2021-12"
"6708",0.917285095856525,2022-01-25,"2360","2022-01"
"6709",0.702593883081688,2022-02-25,"2360","2022-02"
"6710",0.649604467194044,2022-03-29,"2360","2022-03"
"6711",0.325332090421813,2022-04-29,"2360","2022-04"
"6712",0.434721681588167,2022-05-31,"2360","2022-05"
"6713",0.434721681588167,2022-06-15,"2360","2022-06"
"6714",0.163287585776669,2022-07-17,"2360","2022-07"
"6715",0.545184722330704,2022-08-17,"2360","2022-08"
"6716",0.928336723517446,2022-09-18,"2360","2022-09"
"6717",0.711463070409283,2022-10-19,"2360","2022-10"
"6718",0.931909212283044,2022-11-19,"2360","2022-11"
"6719",0.384361233480176,2022-12-21,"2360","2022-12"
"6720",0.384361233480176,2023-01-06,"2360","2023-01"
"6721",0,2021-02-10,"2361","2021-02"
"6722",1.36594911937378,2021-03-21,"2361","2021-03"
"6723",2.73189823874755,2021-04-28,"2361","2021-04"
"6724",2.73189823874755,2021-05-17,"2361","2021-05"
"6725",1.36594911937378,2021-06-25,"2361","2021-06"
"6726",1.36594911937378,2021-07-14,"2361","2021-07"
"6727",1.38492063492063,2021-08-22,"2361","2021-08"
"6728",2.76984126984127,2021-09-29,"2361","2021-09"
"6729",2.76984126984127,2021-10-19,"2361","2021-10"
"6730",2.76984126984127,2021-11-26,"2361","2021-11"
"6731",2.76984126984127,2021-12-16,"2361","2021-12"
"6732",1.38492063492063,2022-01-23,"2361","2022-01"
"6733",1.38492063492063,2022-02-12,"2361","2022-02"
"6734",1.38492063492063,2022-03-22,"2361","2022-03"
"6735",1.38492063492063,2022-04-30,"2361","2022-04"
"6736",1.38492063492063,2022-05-19,"2361","2022-05"
"6737",1.40442655935614,2022-06-27,"2361","2022-06"
"6738",1.40442655935614,2022-07-16,"2361","2022-07"
"6739",1.40442655935614,2022-08-23,"2361","2022-08"
"6740",1.40442655935614,2022-09-12,"2361","2022-09"
"6741",0,2022-10-20,"2361","2022-10"
"6742",0,2022-11-28,"2361","2022-11"
"6743",0,2022-12-17,"2361","2022-12"
"6744",0,2023-01-06,"2361","2023-01"
"6745",2.20973486347448,2021-02-17,"2365","2021-02"
"6746",1.66653402307998,2021-03-20,"2365","2021-03"
"6747",2.23449379751901,2021-04-20,"2365","2021-04"
"6748",1.96619718309859,2021-05-22,"2365","2021-05"
"6749",1.12990692027519,2021-06-22,"2365","2021-06"
"6750",1.42043142043142,2021-07-23,"2365","2021-07"
"6751",0.857142857142857,2021-08-23,"2365","2021-08"
"6752",0.862083161794977,2021-09-24,"2365","2021-09"
"6753",0.867080745341614,2021-10-25,"2365","2021-10"
"6754",2.32569762598917,2021-11-25,"2365","2021-11"
"6755",2.63175534143276,2021-12-26,"2365","2021-12"
"6756",1.47071217867678,2022-01-27,"2365","2022-01"
"6757",1.47944044086477,2022-02-27,"2365","2022-02"
"6758",2.37414965986395,2022-03-30,"2365","2022-03"
"6759",2.08982035928144,2022-04-30,"2365","2022-04"
"6760",2.08982035928144,2022-05-16,"2365","2022-05"
"6761",1.50172117039587,2022-06-16,"2365","2022-06"
"6762",2.71948051948052,2022-07-18,"2365","2022-07"
"6763",3.64808362369338,2022-08-18,"2365","2022-08"
"6764",3.97633654688869,2022-09-18,"2365","2022-09"
"6765",2.15432098765432,2022-10-19,"2365","2022-10"
"6766",1.54835847382431,2022-11-20,"2365","2022-11"
"6767",1.86964285714286,2022-12-21,"2365","2022-12"
"6768",1.86964285714286,2023-01-06,"2365","2023-01"
"6769",0,2021-02-17,"2369","2021-02"
"6770",0,2021-03-28,"2369","2021-03"
"6771",0,2021-04-17,"2369","2021-04"
"6772",0,2021-05-26,"2369","2021-05"
"6773",0,2021-06-15,"2369","2021-06"
"6774",0,2021-07-24,"2369","2021-07"
"6775",0,2021-08-13,"2369","2021-08"
"6776",0,2021-09-21,"2369","2021-09"
"6777",0,2021-10-30,"2369","2021-10"
"6778",0,2021-11-19,"2369","2021-11"
"6779",0,2021-12-28,"2369","2021-12"
"6780",0,2022-01-17,"2369","2022-01"
"6781",0,2022-02-25,"2369","2022-02"
"6782",0,2022-03-17,"2369","2022-03"
"6783",0,2022-04-25,"2369","2022-04"
"6784",0,2022-05-15,"2369","2022-05"
"6785",0,2022-06-23,"2369","2022-06"
"6786",0,2022-07-13,"2369","2022-07"
"6787",0,2022-08-21,"2369","2022-08"
"6788",0,2022-09-29,"2369","2022-09"
"6789",0,2022-10-19,"2369","2022-10"
"6790",0,2022-11-27,"2369","2022-11"
"6791",0,2022-12-17,"2369","2022-12"
"6792",0,2023-01-06,"2369","2023-01"
"6793",2.96076352067869,2021-02-26,"2370","2021-02"
"6794",2.43722483679976,2021-03-30,"2370","2021-03"
"6795",2.01764795375019,2021-04-30,"2370","2021-04"
"6796",2.34121055038878,2021-05-16,"2370","2021-05"
"6797",2.24197002141328,2021-06-17,"2370","2021-06"
"6798",1.49785407725322,2021-07-18,"2370","2021-07"
"6799",1.28663594470046,2021-08-19,"2370","2021-08"
"6800",0.860533210047773,2021-09-19,"2370","2021-09"
"6801",1.29359073359073,2021-10-21,"2370","2021-10"
"6802",1.40442655935614,2021-11-21,"2370","2021-11"
"6803",2.16534822398015,2021-12-23,"2370","2021-12"
"6804",1.73793962029256,2022-01-23,"2370","2022-01"
"6805",1.41515907673113,2022-02-24,"2370","2022-02"
"6806",1.30915911222257,2022-03-28,"2370","2022-03"
"6807",1.53070175438597,2022-04-28,"2370","2022-04"
"6808",1.31636020744932,2022-05-30,"2370","2022-05"
"6809",0.769570011025359,2022-06-30,"2370","2022-06"
"6810",0.769570011025359,2022-07-16,"2370","2022-07"
"6811",1.21199684293607,2022-08-17,"2370","2022-08"
"6812",1.10425565575067,2022-09-17,"2370","2022-09"
"6813",0.886349206349206,2022-10-19,"2370","2022-10"
"6814",1.77664651606745,2022-11-19,"2370","2022-11"
"6815",2.55963010204082,2022-12-21,"2370","2022-12"
"6816",2.55963010204082,2023-01-06,"2370","2023-01"
"6817",0,2021-02-13,"2371","2021-02"
"6818",0,2021-03-20,"2371","2021-03"
"6819",0,2021-04-25,"2371","2021-04"
"6820",0,2021-05-30,"2371","2021-05"
"6821",0,2021-06-17,"2371","2021-06"
"6822",0,2021-07-23,"2371","2021-07"
"6823",0,2021-08-27,"2371","2021-08"
"6824",0,2021-09-14,"2371","2021-09"
"6825",0,2021-10-19,"2371","2021-10"
"6826",1.36594911937378,2021-11-24,"2371","2021-11"
"6827",1.38492063492064,2021-12-29,"2371","2021-12"
"6828",1.38492063492064,2022-01-16,"2371","2022-01"
"6829",0,2022-02-20,"2371","2022-02"
"6830",1.40442655935614,2022-03-28,"2371","2022-03"
"6831",1.40442655935614,2022-04-15,"2371","2022-04"
"6832",1.40442655935614,2022-05-20,"2371","2022-05"
"6833",0,2022-06-24,"2371","2022-06"
"6834",0,2022-07-30,"2371","2022-07"
"6835",1.44513457556936,2022-08-17,"2371","2022-08"
"6836",1.44513457556936,2022-09-21,"2371","2022-09"
"6837",1.44513457556936,2022-10-27,"2371","2022-10"
"6838",1.44513457556936,2022-11-13,"2371","2022-11"
"6839",0,2022-12-19,"2371","2022-12"
