"","name","address","vacancy","postcode","lga"
"4954","Kids Cave Early Education","ABERGLASSLYN NSW 2320","No Vacancy","2320","Maitland"
"4955","24/7 Family Day Care","EAST MAITLAND NSW 2323","No Vacancy","2323","Maitland"
"4956","Goodstart Early Learning Rutherford","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"4957","Bolwarra After School Care","BOLWARRA NSW 2320","Vacancy","2320","Maitland"
"4958","The Hub Preschool & Early Education Academy Pty Ltd","RUTHERFORD NSW 2320","No Vacancy","2320","Maitland"
"4959","Story House Early Learning Aberglasslyn","ABERGLASSLYN NSW 2320","Vacancy","2320","Maitland"
"4960","Rutherford Before and After School Care and Vacation Care","RUTHERFORD NSW 2320","No Vacancy","2320","Maitland"
"4961","East Maitland Before & After School Care","EAST MAITLAND NSW 2323","Vacancy","2323","Maitland"
"4962","Rutherford Playtime Pre-School","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"4963","St Nicholas OOSH East Maitland","EAST MAITLAND NSW 2323","No Vacancy","2323","Maitland"
"4964","King St Community Pre-School East Maitland","MAITLAND EAST NSW 2323",NA,"2323","Maitland"
"4965","East Maitland Pre-School (George St)","MAITLAND EAST NSW 2323",NA,"2323","Maitland"
"4966","Busy Bees at Heritage Parc","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"4967","Kindy Patch Emma's","EAST MAITLAND NSW 2323","Vacancy","2323","Maitland"
"4968","St Nicholas Early Education Gillieston Heights","GILLIESTON HEIGHTS NSW 2321","No Vacancy","2321","Maitland"
"4969","Tillys Play and Education Centre - Gillieston Heights","GILLIESTON HEIGHTS NSW 2321","No Vacancy","2321","Maitland"
"4970","East Maitland Pre-School (Brunswick St)","MAITLAND EAST NSW 2323",NA,"2323","Maitland"
"4971","Linuwel Pre-School","EAST MAITLAND NSW 2323",NA,"2323","Maitland"
"4972","Inspired OSHC Linuwel","EAST MAITLAND NSW 2323","No Vacancy","2323","Maitland"
"4973","Kids Cave Early Education Rutherford","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"4974","Foundations Learning Academy","EAST MAITLAND NSW 2323","Vacancy","2323","Maitland"
"4975","Kindy Patch Tenambit","TENAMBIT NSW 2323","Vacancy","2323","Maitland"
"4976","Tenambit Before and After School Care","TENAMBIT NSW 2323","Vacancy","2323","Maitland"
"4977","Fieldsend ELC","EAST MAITLAND NSW 2323","Vacancy","2323","Maitland"
"4978","Green Hills Montessori Academy","EAST MAITLAND NSW 2323","No Vacancy","2323","Maitland"
"4979","Tillys Play and Education Centre - Rutherford","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"4980","Kindy Patch Largs","LARGS NSW 2320","Vacancy","2320","Maitland"
"4981","Shamrock Hill Early Learning and Long Day Care Centre","ASHTONFIELD NSW 2323","Vacancy","2323","Maitland"
"4982","TeamKids - Hunter Valley Grammar","ASHTONFIELD NSW 2323","No Vacancy","2323","Maitland"
"4983","Hunter Valley Grammar School Early Learning Centre","ASHTONFIELD NSW 2323",NA,"2323","Maitland"
"4984","Valley Village Early Learning","METFORD NSW 2323","Vacancy","2323","Maitland"
"4985","Mindaribba Local Aboriginal Land Council Preschool","METFORD NSW 2323",NA,"2323","Maitland"
"4986","Largs After School Care","LARGS NSW 2320","Vacancy","2320","Maitland"
"4987","Kindy Patch Ashtonfield","ASHTONFIELD NSW 2323","Vacancy","2323","Maitland"
"4988","Camp Australia - Ashtonfield Public School OSHC","ASHTONFIELD NSW 2323","No Vacancy","2323","Maitland"
"4989","Charlie's OOSH","METFORD NSW 2323","Vacancy","2323","Maitland"
"4990","Metford Child Care Centre","METFORD NSW 2323","No Vacancy","2323","Maitland"
"4991","Metford After School Care and Vacation Care","METFORD NSW 2323","Vacancy","2323","Maitland"
"4992","Maitland Family Day Care Scheme","METFORD NSW 2323","Vacancy","2323","Maitland"
"4993","Morpeth Public School TheirCare","MORPETH NSW 2321","Vacancy","2321","Maitland"
"4994","Tillys Play and Education Centre - Chisholm","CHISHOLM NSW 2322","No Vacancy","2322","Maitland"
"4995","Joeys Pre-School & Early Learning Centre","MORPETH NSW 2321","Vacancy","2321","Maitland"
"4996","St Nicholas OOSH Chisholm","CHISHOLM NSW 2322","No Vacancy","2322","Maitland"
"4997","St Nicholas Early Education Chisholm","CHISHOLM NSW 2322","Vacancy","2322","Maitland"
"4998","LITTLE ZAK'S ACADEMY CHISHOLM","CHISHOLM NSW 2322","No Vacancy","2322","Maitland"
"4999","Hinton Before and After School Care","HINTON NSW 2321","Vacancy","2321","Maitland"
"5000","St Nicholas OOSH Lochinvar","LOCHINVAR NSW 2321","No Vacancy","2321","Maitland"
"5001","Wallalong Preschool","WALLALONG NSW 2320",NA,"2320","Maitland"
"5002","Thornton Child Care and Pre-School Centre","THORNTON NSW 2322","Vacancy","2322","Maitland"
"5003","St Nicholas Early Education Lochinvar","LOCHINVAR NSW 2321","Vacancy","2321","Maitland"
"5004","Community Kids Thornton Early Education Centre","THORNTON NSW 2322","Vacancy","2322","Maitland"
"5005","Lochinvar OOSH & Vacation Care","LOCHINVAR NSW 2321","No Vacancy","2321","Maitland"
"5006","LITTLE ZAK'S ACADEMY THORNTON","THORNTON NSW 2322","No Vacancy","2322","Maitland"
"5007","Thornton Before and After School Care and Vacation Care","THORNTON NSW 2322","Vacancy","2322","Maitland"
"5008","Thornton ELC","THORNTON NSW 2322","Vacancy","2322","Maitland"
"5009","Little Zaks Academy Thornton 2","THORNTON NSW 2322","No Vacancy","2322","Maitland"
"5010","Goodstart Early Learning Thornton","THORNTON NSW 2322","Vacancy","2322","Maitland"
"5011","Kurri Early Childhood Centre","KURRI KURRI NSW 2327","No Vacancy","2327","Cessnock"
"5012","Kurri Kurri OOSH & Vacation Care","KURRI KURRI NSW 2327","No Vacancy","2327","Cessnock"
"5013","Little Zak's Academy Kurri Kurri","KURRI KURRI NSW 2327","No Vacancy","2327","Cessnock"
"5014","Kurri Kurri & District Pre-School Kindergarten","KURRI KURRI NSW 2327",NA,"2327","Cessnock"
"5015","BRIGHT STEPS ACADEMY","BERESFIELD NSW 2322","No Vacancy","2322","Maitland"
"5016","Woodberry Community Preschool","WOODBERRY NSW 2322",NA,"2322","Maitland"
"5017","Goodstart Early Learning Kurri Kurri","KURRI KURRI NSW 2327","Vacancy","2327","Cessnock"
"5018","Camp Australia - Beresfield Public School OSHC","BERESFIELD NSW 2322","Vacancy","2322","Maitland"
"5019","Beresfield Community Children's Education Centre","BERESFIELD NSW 2322","No Vacancy","2322","Maitland"
"5020","Goodstart Early Learning Beresfield","BERESFIELD NSW 2322","Vacancy","2322","Maitland"
"5021","Samaritans Early Learning Centre - Woodberry","WOODBERRY NSW 2322","Vacancy","2322","Maitland"
"5022","Fair Play OOSH Woodberry","WOODBERRY NSW 2322","Vacancy","2322","Maitland"
"5023","Weston Community Pre-School","WESTON NSW 2326",NA,"2326","Cessnock"
"5024","St Nicholas OOSH Abermain","ABERMAIN NSW 2326","No Vacancy","2326","Cessnock"
"5025","Tarro Before and After School Care","TARRO NSW 2322","Vacancy","2322","Maitland"
"5026","LITTLE OWL EARLY EDUCATION CENTRE","ABERMAIN NSW 2326","Vacancy","2326","Cessnock"
"5027","Paterson Valley Community Pre-School","PATERSON NSW 2421",NA,"2421","Dungog"
"5028","TILLYS PLAY AND DEVELOPMENT CENTRE ABERMAIN","ABERMAIN NSW 2326","Vacancy","2326","Cessnock"
"5029","Active OOSH Abermain","ABERMAIN NSW 2326","No Vacancy","2326","Cessnock"
"5030","Jacaranda Grove Pre School, NELSONS PLAINS","NELSONS PLAINS NSW 2324","Vacancy","2324","Port Stephens"
"5031","Hunter Kids Paterson","PATERSON NSW 2421","No Vacancy","2421","Dungog"
"5032","Little Treasures Childcare","GRETA NSW 2334","Vacancy","2334","Cessnock"
"5033","Tillys Play and Development Centre - Greta","GRETA NSW 2334","No Vacancy","2334","Cessnock"
"5034","Fair Play OOSH Greta","GRETA NSW 2334","Vacancy","2334","Cessnock"
"5035","Greta Community Pre-School","GRETA NSW 2334",NA,"2334","Cessnock"
"5036","OOSHcare Pty Ltd - Minmi Public School","MINMI NSW 2287","Vacancy","2287","Newcastle"
"5037","Sanctuary Early Learning Centre","FLETCHER NSW 2287","Vacancy","2287","Newcastle"
"5038","Outlook Early Learning Centre","FLETCHER NSW 2287","Vacancy","2287","Newcastle"
"5039","Seaham Pre-School","SEAHAM NSW 2324",NA,"2324","Port Stephens"
"5040","Thrive Kids Raymond Terrace OOSH","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"5041","Bishop Tyrrell Preschool","FLETCHER NSW 2287",NA,"2287","Newcastle"
"5042","Bishop Tyrrell Anglican College Before and After School Care","FLETCHER NSW 2287","No Vacancy","2287","Newcastle"
"5043","Raymond Terrace Community Pre-School","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"5044","Thrive Kids Family Day Care","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"5045","After School Excellence Glendore OSHC","MARYLAND NSW 2287","No Vacancy","2287","Newcastle"
"5046","Glendore Child Care Centre","MARYLAND NSW 2287","Vacancy","2287","Newcastle"
"5047","Seaham OOSH","SEAHAM NSW 2324","Vacancy","2324","Port Stephens"
"5048","Bright Start Early Learning Heatherbrae","HEATHERBRAE NSW 2324","No Vacancy","2324","Port Stephens"
"5049","Kindy Patch Maryland","MARYLAND NSW 2287","Vacancy","2287","Newcastle"
"5050","St Nicholas Early Education Raymond Terrace","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"5051","Thrive Kids Boomerang Park OOSH","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"5052","OOSHcare Pty Ltd","WEST WALLSEND NSW 2286","Vacancy","2286","Lake Macquarie"
"5053","Sugarvalley Early Learning Centre","WEST WALLSEND NSW 2286","No Vacancy","2286","Lake Macquarie"
"5054","Maryland Care & Early Education Centre","MARYLAND NSW 2287","Vacancy","2287","Newcastle"
"5055","Busy Bees at Cameron Park","CAMERON PARK NSW 2285","Vacancy","2285","Lake Macquarie"
"5056","Irrawang Public School Preschool","RAYMOND TERRACE NSW 2324",NA,"2324","Port Stephens"
"5057","Maryland OOSH","MARYLAND NSW 2287","No Vacancy","2287","Newcastle"
"5058","Karrawong Kindy (0-3)","WEST WALLSEND NSW 2286","Vacancy","2286","Lake Macquarie"
"5059","Bees Nees Early Learning PTY LTD","BRANXTON NSW 2335","Vacancy","2335","Cessnock"
"5060","Fletcher Early Learning Centre","FLETCHER NSW 2287","No Vacancy","2287","Newcastle"
"5061","The Cottage Preschool and Early Learning Centre","NORTH ROTHBURY NSW 2335","Vacancy","2335","Cessnock"
"5062","Clever Kids Early Learning Academy","WEST WALLSEND NSW 2286","No Vacancy","2286","Lake Macquarie"
"5063","SPCC Saints Academy - Cessnock","NULKABA NSW 2325","No Vacancy","2325","Cessnock"
"5064","Narnia Early Learning Cessnock","NULKABA NSW 2325","No Vacancy","2325","Cessnock"
"5065","Huntlee Early Learning Centre","BRANXTON NSW 2335","Vacancy","2335","Cessnock"
"5066","TLC Early Learning Centre","RAYMOND TERRACE NSW 2324","No Vacancy","2324","Port Stephens"
"5067","Busy Bees at Cameron Park Preston","CAMERON PARK NSW 2285","Vacancy","2285","Lake Macquarie"
"5068","Fair Play OOSH Branxton","BRANXTON NSW 2335","Vacancy","2335","Cessnock"
"5069","Active OOSH Cameron Park","CAMERON PARK NSW 2285","No Vacancy","2285","Lake Macquarie"
"5070","The Learning Terrace Early Education, Care and Preschool","RAYMOND TERRACE NSW 2324","No Vacancy","2324","Port Stephens"
"5071","Branxton Pre-School","BRANXTON NSW 2335",NA,"2335","Cessnock"
"5072","Holmesville Playhouse Pre School","HOLMESVILLE NSW 2286","No Vacancy","2286","Lake Macquarie"
"5073","Goodstart Early Learning Cameron Park","CAMERON PARK NSW 2285","Vacancy","2285","Lake Macquarie"
"5074","Busy Bees at Cameron Grove","CAMERON PARK NSW 2285","Vacancy","2285","Lake Macquarie"
"5075","Little Zak's Academy Nulkaba","NULKABA NSW 2325","No Vacancy","2325","Cessnock"
"5076","Lakeside Creative Minds Early Learning and Preschool","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"5077","St Nicholas OOSH Branxton","BRANXTON NSW 2335","No Vacancy","2335","Cessnock"
"5078","Aberdare Pre-School","ABERDARE NSW 2325",NA,"2325","Cessnock"
"5079","St Nicholas Early Education Branxton","BRANXTON NSW 2335","No Vacancy","2335","Cessnock"
"5080","Raymond Terrace Early Education Centre","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"5081","Thrive Kids Grahamstown OOSH","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"5082","Nulkaba Educational OOSH","NULKABA NSW 2325","Vacancy","2325","Cessnock"
"5083","Nulkaba Educational Preschool","NULKABA NSW 2325","Vacancy","2325","Cessnock"
"5084","Active OOSH Gloucester","GLOUCESTER NSW 2422","No Vacancy","2422","Mid-Coast"
"5085","Gloucester Pre School & Early Years Learning Centre","GLOUCESTER NSW 2422","No Vacancy","2422","Mid-Coast"
"5086","St Nicholas OOSH Gloucester","GLOUCESTER NSW 2422","No Vacancy","2422","Mid-Coast"
"5087","Barrington Street Pre School & Long Day Care Centre","GLOUCESTER NSW 2422","Vacancy","2422","Mid-Coast"
"5088","Stroud Pre School","STROUD NSW 2425",NA,"2425","Mid-Coast"
"5089","Joeys Pre-School & Early Learning Centre","DUNGOG NSW 2420","Vacancy","2420","Dungog"
"5090","Dungog Community Pre-School Kindergarten","DUNGOG NSW 2420","No Vacancy","2420","Dungog"
"5091","Bulahdelah Pre School","BULAHDELAH NSW 2423",NA,"2423","Mid-Coast"
"5092","Mid-Western Regional Family Day Care Scheme.","MUDGEE NSW 2850","No Vacancy","2850","Mid-Western Regional"
"5093","Mudgee Community Preschool Incorporated","MUDGEE NSW 2850",NA,"2850","Mid-Western Regional"
"5094","Gowrie NSW Mudgee Early Education and Care Centre","MUDGEE NSW 2850","Vacancy","2850","Mid-Western Regional"
"5095","Milestones Early Learning Mudgee","MUDGEE NSW 2850","No Vacancy","2850","Mid-Western Regional"
"5096","Squeakers Childcare Centre","MUDGEE NSW 2850","No Vacancy","2850","Mid-Western Regional"
"5097","Big Childcare - Mudgee PS OSHC","MUDGEE NSW 2850","No Vacancy","2850","Mid-Western Regional"
"5098","Mudgee Preschool - South Mudgee Campus","MUDGEE NSW 2850",NA,"2850","Mid-Western Regional"
"5099","Big Childcare - Cudgegong Valley PS OSHC","MUDGEE NSW 2850","No Vacancy","2850","Mid-Western Regional"
"5100","Puggles Child Care Centre","MUDGEE NSW 2850","Vacancy","2850","Mid-Western Regional"
"5101","Mudgee Little Learners","MUDGEE NSW 2850","Vacancy","2850","Mid-Western Regional"
"5102","Kiddie Academy Mudgee","MUDGEE NSW 2850","Vacancy","2850","Mid-Western Regional"
"5103","Happy Days @ Gulgong Child Care Centre and Preschool","GULGONG NSW 2852","No Vacancy","2852","Mid-Western Regional"
"5104","Gulgong Public School P & C OOSHC","GULGONG NSW 2852","No Vacancy","2852","Mid-Western Regional"
"5105","Gulgong Preschool","GULGONG NSW 2852",NA,"2852","Mid-Western Regional"
"5106","Big Childcare - Rylstone PS OSHC","RYLSTONE NSW 2849","No Vacancy","2849","Mid-Western Regional"
"5107","Rylstone Kandos Pre-School","KANDOS NSW 2848",NA,"2848","Mid-Western Regional"
"5108","Nyngan Pre School","NYNGAN NSW 2825",NA,"2825","Bogan"
"5109","Bogan Bush Mobile","NYNGAN NSW 2825","Vacancy","2825","Bogan"
"5110","Bogan Shire Early Learning Centre","NYNGAN NSW 2825","Vacancy","2825","Bogan"
"5111","Gwydir Day Care and Preschool","MOREE NSW 2400","No Vacancy","2400","Moree Plains"
"5112","Moree Pre-School","MOREE NSW 2400",NA,"2400","Moree Plains"
"5113","Goodstart Early Learning Moree","MOREE NSW 2400","Vacancy","2400","Moree Plains"
"5114","Moree Family Support Inc","MOREE NSW 2400","No Vacancy","2400","Moree Plains"
"5115","Kiah Pre-School","MOREE NSW 2400",NA,"2400","Moree Plains"
"5116","Grace Lutheran Pre-School","MOREE NSW 2400",NA,"2400","Moree Plains"
"5117","Moree & District Family Day Care","MOREE NSW 2400","No Vacancy","2400","Moree Plains"
"5118","Moree ELC","MOREE NSW 2400","No Vacancy","2400","Moree Plains"
"5119","Shadforth Outside School Hours Care","MOSMAN NSW 2088","No Vacancy","2088","Mosman"
"5120","Shadforth Cottage (Avenue Road)","MOSMAN NSW 2088","Vacancy","2088","Mosman"
"5121","Giraffe Early Learning Centre","MOSMAN NSW 2088","Vacancy","2088","Mosman"
"5122","Shadforth Cottage (Shadforth Street)","MOSMAN NSW 2088","Vacancy","2088","Mosman"
"5123","KU - Mosman Community Pre-school","MOSMAN NSW 2088",NA,"2088","Mosman"
"5124","Mosman Prep School","MOSMAN NSW 2088","No Vacancy","2088","Mosman"
"5125","Only About Children Mosman","MOSMAN NSW 2088","No Vacancy","2088","Mosman"
"5126","SCECS OSHC Blessed Sacrament Clifton Gardens","MOSMAN NSW 2088","Vacancy","2088","Mosman"
"5127","Queenwood OSHC-Extend","MOSMAN NSW 2088","Vacancy","2088","Mosman"
"5128","The Killarney School","MOSMAN NSW 2088",NA,"2088","Mosman"
"5129","Jack & Jill Kindergarten Mosman","MOSMAN NSW 2088","No Vacancy","2088","Mosman"
"5130","SCECS OSHC Sacred Heart Mosman","MOSMAN NSW 2088","Vacancy","2088","Mosman"
"5131","Bond Street Montessori Early Learning Centre","MOSMAN NSW 2088","Vacancy","2088","Mosman"
"5132","Mosman Kinderland","MOSMAN NSW 2088","No Vacancy","2088","Mosman"
"5133","Goodstart Early Learning Mosman - Cabramatta Road","MOSMAN NSW 2088","Vacancy","2088","Mosman"
"5134","The Kids Cottage, Middle Harbour Incorporated","MOSMAN NSW 2088","Vacancy","2088","Mosman"
"5135","SDN Mosman Children's Education and Care Centre","MOSMAN NSW 2088","No Vacancy","2088","Mosman"
"5136","The Northern Nursery School","MOSMAN NSW 2088",NA,"2088","Mosman"
"5137","The Lookout Early Education Centre","MOSMAN NSW 2088","No Vacancy","2088","Mosman"
"5138","Only About Children Cremorne","CREMORNE NSW 2090","No Vacancy","2090","North Sydney"
"5139","SCECGS Redlands OOSH","CREMORNE NSW 2090","No Vacancy","2090","North Sydney"
"5140","Redlands House Cremorne","CREMORNE NSW 2090",NA,"2090","North Sydney"
"5141","Rhonda's Cottage","CREMORNE NSW 2090","Vacancy","2090","North Sydney"
"5142","Neutral Bay Kindergarten","CREMORNE NSW 2090","Vacancy","2090","North Sydney"
"5143","Beauty Point OOSH Care Inc","MOSMAN NSW 2088","No Vacancy","2088","Mosman"
"5144","St Johns Child Care Centre","NEUTRAL BAY NSW 2089","Vacancy","2089","North Sydney"
"5145","Neutral Bay Pre-school","NEUTRAL BAY NSW 2089","No Vacancy","2089","North Sydney"
"5146","Neutral Bay OOSH Incorporated","NEUTRAL BAY NSW 2089","Vacancy","2089","North Sydney"
"5147","Only About Children Neutral Bay","NEUTRAL BAY NSW 2089","No Vacancy","2089","North Sydney"
"5148","KU - Cammeray Preschool","CAMMERAY NSW 2062",NA,"2062","North Sydney"
"5149","Cameragal Montessori School (Neutral Bay)","NEUTRAL BAY NSW 2089","No Vacancy","2089","North Sydney"
"5150","Cammeray Children's Centre","CAMMERAY NSW 2062","Vacancy","2062","North Sydney"
"5151","Northbridge Public School TheirCare","NORTHBRIDGE NSW 2063","Vacancy","2063","Willoughby"
"5152","Arabanoo Inc","BALGOWLAH HEIGHTS NSW 2093","Vacancy","2093","Northern Beaches"
"5153","St James Preschool","BALGOWLAH HEIGHTS NSW 2093",NA,"2093","Northern Beaches"
"5154","TeamKids - Anzac Park Public School","CAMMERAY NSW 2062","No Vacancy","2062","North Sydney"
"5155","The Nanyima Centre Incorporated","CAMMERAY NSW 2062","No Vacancy","2062","North Sydney"
"5156","Wenona OSHCLUB","NORTH SYDNEY NSW 2060","No Vacancy","2060","North Sydney"
"5157","Gowrie NSW North Sydney Grandstand Vacation Care","NORTH SYDNEY NSW 2060","Vacancy","2060","North Sydney"
"5158","KU - Grandstand Preschool","NORTH SYDNEY NSW 2060",NA,"2060","North Sydney"
"5159","Only About Children Cammeray","CAMMERAY NSW 2062","No Vacancy","2062","North Sydney"
"5160","St Mark's Northbridge Kindergarten","NORTHBRIDGE NSW 2063",NA,"2063","Willoughby"
"5161","Camp Australia - Loreto Kirribilli OSHC","KIRRIBILLI NSW 2061","Vacancy","2061","North Sydney"
"5162","The After School Klub St Philip Neri","NORTHBRIDGE NSW 2063","No Vacancy","2063","Willoughby"
"5163","Tarella House Early Learning Centre","CAMMERAY NSW 2062","Vacancy","2062","North Sydney"
"5164","Guardian Childcare & Education Arthur Street","NORTH SYDNEY NSW 2060","Vacancy","2060","North Sydney"
"5165","SDN North Sydney Children's Education and Care Centre","CROWS NEST NSW 2065","No Vacancy","2065","North Sydney"
"5166","Guardian Childcare & Education Walker Street","NORTH SYDNEY NSW 2060","Vacancy","2060","North Sydney"
"5167","Peek-A-Boo Cottage","SEAFORTH NSW 2092","Vacancy","2092","Northern Beaches"
"5168","North Sydney Family Day Care Scheme","NORTH SYDNEY NSW 2060","No Vacancy","2060","North Sydney"
"5169","SCECS OSHC Marist North Shore","NORTH SYDNEY NSW 2060","Vacancy","2060","North Sydney"
"5170","Camp Australia - St Aloysius College, Kirribilli OSHC","MILSONS POINT NSW 2061","Vacancy","2061","North Sydney"
"5171","Gowrie NSW North Sydney Community Vacation Care","NORTH SYDNEY NSW 2060","Vacancy","2060","North Sydney"
"5172","Curious Minds Early Learning Centre Crows Nest","CROWS NEST NSW 2065","No Vacancy","2065","North Sydney"
"5173","Tarella House on West St","CAMMERAY NSW 2062","No Vacancy","2062","North Sydney"
"5174","North Sydney Community Centre","NORTH SYDNEY NSW 2060","No Vacancy","2060","North Sydney"
"5175","The Seaforth Kindergarten","SEAFORTH NSW 2092","No Vacancy","2092","Northern Beaches"
"5176","Rosey Pot Kindergarten Balgowlah","BALGOWLAH HEIGHTS NSW 2093","No Vacancy","2093","Northern Beaches"
"5177","Harbour View Children's Centre","SEAFORTH NSW 2092","No Vacancy","2092","Northern Beaches"
"5178","St Thomas Preschool","NORTH SYDNEY NSW 2060",NA,"2060","North Sydney"
"5179","Goodstart Early Learning North Sydney - Berry Street","NORTH SYDNEY NSW 2060","Vacancy","2060","North Sydney"
"5180","KU Greenwood Child Care Centre","NORTH SYDNEY NSW 2060","Vacancy","2060","North Sydney"
"5181","Northside PreSchool","BALGOWLAH NSW 2093","No Vacancy","2093","Northern Beaches"
"5182","Goodstart Early Learning North Sydney - West Street","NORTH SYDNEY NSW 2060","Vacancy","2060","North Sydney"
"5183","Crows Nest Kindergarten","CROWS NEST NSW 2065","No Vacancy","2065","North Sydney"
"5184","Senses ELC Milsons Point","MILSONS POINT NSW 2061","No Vacancy","2061","North Sydney"
"5185","Toybox Early Learning","NORTH SYDNEY NSW 2060","Vacancy","2060","North Sydney"
"5186","PCYC - Out of School Hours North Sydney","NORTH SYDNEY NSW 2060","No Vacancy","2060","North Sydney"
"5187","Lavender Bay Preschool","LAVENDER BAY NSW 2060","No Vacancy","2060","North Sydney"
"5188","Integricare Preschool Northbridge","NORTHBRIDGE NSW 2063",NA,"2063","Willoughby"
"5189","Peacock Street Long Day Care","SEAFORTH NSW 2092","Vacancy","2092","Northern Beaches"
"5190","KU Bay Road Kids Care","NORTH SYDNEY NSW 2060","No Vacancy","2060","North Sydney"
"5191","Willow Cottage Early Learning Centre","NORTH SYDNEY NSW 2060","Vacancy","2060","North Sydney"
"5192","Vaucluse Cottage","VAUCLUSE NSW 2030","Vacancy","2030","Woollahra"
"5193","KU - Castlecrag Preschool","CASTLECRAG NSW 2068",NA,"2068","Willoughby"
"5194","Naremburn Early Learning","NAREMBURN NSW 2065","Vacancy","2065","North Sydney"
"5195","St Cecilia's Balgowlah OSHC","BALGOWLAH NSW 2093","No Vacancy","2093","Northern Beaches"
"5196","McMahons Point Community Preschool and Early Learning Centre","MCMAHONS POINT NSW 2060","Vacancy","2060","North Sydney"
"5197","Atchison Preschool","CROWS NEST NSW 2065","Vacancy","2065","North Sydney"
"5198","Castlecrag Montessori School","CASTLECRAG NSW 2068","No Vacancy","2068","Willoughby"
"5199","Atchison Cottage","CROWS NEST NSW 2065","Vacancy","2065","North Sydney"
"5200","North Harbour Children's Centre","BALGOWLAH NSW 2093","No Vacancy","2093","Northern Beaches"
"5201","Glenaeon OOSH Services","CASTLECRAG NSW 2068","No Vacancy","2068","Willoughby"
"5202","Crows Nest Montessori Academy","CROWS NEST NSW 2065","No Vacancy","2065","North Sydney"
"5203","Balgowlah Early Learning","BALGOWLAH NSW 2093","No Vacancy","2093","Northern Beaches"
"5204","Vaucluse Little School","VAUCLUSE NSW 2030","Vacancy","2030","Woollahra"
"5205","Shore Preparatory School OSHC - Extend","NORTHBRIDGE NSW 2063","No Vacancy","2063","Willoughby"
"5206","Shore Preparatory School Early Learning Centre","NORTHBRIDGE NSW 2063",NA,"2063","Willoughby"
"5207","Gowrie NSW Shirley Road Preschool Crows Nest","CROWS NEST NSW 2065",NA,"2065","North Sydney"
"5208","White Rabbit Child Care Centre","NAREMBURN NSW 2065","Vacancy","2065","North Sydney"
"5209","Kelly's Place Childrens Centre","CROWS NEST NSW 2065","Vacancy","2065","North Sydney"
"5210","Artarmon Family Day Care","CROWS NEST NSW 2065","Vacancy","2065","North Sydney"
"5211","Only About Children Seaforth","SEAFORTH NSW 2092","No Vacancy","2092","Northern Beaches"
"5212","Willoughby Community Pre-School","NAREMBURN NSW 2065","No Vacancy","2065","North Sydney"
"5213","Balgowlah Preschool","BALGOWLAH NSW 2093","No Vacancy","2093","Northern Beaches"
"5214","Seaforth Child Care Centre","SEAFORTH NSW 2092","No Vacancy","2092","Northern Beaches"
"5215","Vaucluse Out of School Care","VAUCLUSE NSW 2030","Vacancy","2030","Woollahra"
"5216","Sydney Family Day Care Scheme","ST LEONARDS NSW 2065","No Vacancy","2065","North Sydney"
"5217","FROEBEL St Leonards","ST LEONARDS NSW 2065","Vacancy","2065","North Sydney"
"5218","Seaforth Out of School Hours Care","SEAFORTH NSW 2092","Vacancy","2092","Northern Beaches"
"5219","St Michael's Pre-school","VAUCLUSE NSW 2030",NA,"2030","Woollahra"
"5220","Kincoppal Rose Bay School TheirCare","VAUCLUSE NSW 2030","Vacancy","2030","Woollahra"
"5221","Jacaranda Creative Play Centre","SEAFORTH NSW 2092","Vacancy","2092","Northern Beaches"
"5222","Goodstart Early Learning St Leonards - Christie Street","ST LEONARDS NSW 2065","Vacancy","2065","North Sydney"
"5223","Punchinello Kindergarten","BALGOWLAH NSW 2093","No Vacancy","2093","Northern Beaches"
"5224","Kincoppal-Rose Bay Early Learning Centre","ROSE BAY NSW 2029","No Vacancy","2029","Woollahra"
"5225","Reddam House Early Learning School St Leonards","ST LEONARDS NSW 2065","No Vacancy","2065","North Sydney"
"5226","Mowbray Place Early Learning Centre","WILLOUGHBY NSW 2068","No Vacancy","2068","Willoughby"
"5227","Tree of Life Early Learning School","WILLOUGHBY NSW 2068","No Vacancy","2068","Willoughby"
"5228","Giraffe Early Learning Centre Balgowlah","BALGOWLAH NSW 2093","Vacancy","2093","Northern Beaches"
"5229","CASS Gumnut Early Learning Centre - St Leonards","ST LEONARDS NSW 2065","Vacancy","2065","North Sydney"
"5230","Berry Cottage Childcare Naremburn","NAREMBURN NSW 2065","Vacancy","2065","North Sydney"
"5231","Koala Cottage","WILLOUGHBY NSW 2068","Vacancy","2068","Willoughby"
"5232","Kambala OSHClub","ROSE BAY NSW 2029","Vacancy","2029","Woollahra"
